regression,score,random_state,embedding,sample_size,pearson_train,pearson_test,spearman_train,spearman_test,RMSE_train,RMSE_test,SDR_train,SDR_test
ridge,zsurf_score,42,onehot,800,0.945405,0.495441,0.939991,0.530412,0.0477613,0.0993457,0.693879,0.526156
ridge,solubility_score,42,onehot,1000,0.990114,0.707558,0.988983,0.705431,0.0492555,0.225274,0.931642,0.827663
ridge,zsurf_score,42,onehot,1000,0.952917,0.527029,0.946962,0.553887,0.0417069,0.097447,0.752955,0.599609
ridge,solubility_score,42,onehot,1500,0.980472,0.759028,0.977943,0.754215,0.0682597,0.204871,0.899203,0.804545
ridge,zsurf_score,42,onehot,1500,0.947139,0.568665,0.941141,0.594212,0.0416825,0.0947688,0.776372,0.675564
ridge,solubility_score,42,onehot,2000,0.977056,0.810641,0.974415,0.805902,0.071642,0.183794,0.903847,0.8372
ridge,zsurf_score,42,onehot,2000,0.929404,0.607112,0.92331,0.629194,0.047157,0.0910712,0.7396,0.665993
ridge,solubility_score,42,onehot,3000,0.970199,0.859509,0.966912,0.859844,0.0792292,0.1607,0.912023,0.897124
ridge,zsurf_score,42,onehot,3000,0.912397,0.672093,0.907597,0.695305,0.0499818,0.0848454,0.750057,0.727773
ridge,solubility_score,42,onehot,4000,0.965426,0.880933,0.962426,0.881465,0.0843017,0.148944,0.916943,0.921877
ridge,zsurf_score,42,onehot,4000,0.892777,0.687696,0.889057,0.71505,0.05424,0.0829674,0.719164,0.704277
ridge,solubility_score,42,onehot,6000,0.958259,0.905284,0.954757,0.903194,0.0914643,0.133329,0.922949,0.922627
ridge,zsurf_score,42,onehot,6000,0.873682,0.736862,0.872096,0.756545,0.0574868,0.0772473,0.73985,0.728815
ridge,solubility_score,42,onehot,8000,0.953866,0.912679,0.95115,0.909819,0.0952567,0.128593,0.93904,0.946139
ridge,zsurf_score,42,onehot,8000,0.866012,0.758148,0.867771,0.780214,0.0579262,0.0745137,0.756858,0.745551
ridge,solubility_score,42,esm1b,20,0.980432,0.459188,0.941353,0.454056,0.141394,0.28832,0.461693,0.235108
ridge,zsurf_score,42,esm1b,20,0.963473,0.354152,0.95188,0.387123,0.0591664,0.107935,0.437588,0.232988
ridge,solubility_score,42,esm1b,50,0.999663,0.574733,0.998559,0.56616,0.00800732,0.257318,0.982958,0.63352
ridge,zsurf_score,42,esm1b,50,0.907049,0.370944,0.875726,0.400545,0.0523609,0.106937,0.476642,0.3193
ridge,solubility_score,42,esm1b,100,1.0,0.725822,1.0,0.710719,1.87085e-05,0.217173,0.999977,0.806034
ridge,zsurf_score,42,esm1b,100,0.938291,0.463799,0.940798,0.502576,0.037019,0.101814,0.703338,0.458526
ridge,solubility_score,42,esm1b,200,0.962102,0.800219,0.950751,0.793075,0.0976706,0.188776,0.843628,0.795742
ridge,zsurf_score,42,esm1b,200,0.900903,0.552912,0.883914,0.57126,0.0517206,0.0956136,0.702719,0.631199
ridge,solubility_score,42,esm1b,500,0.9627,0.866322,0.955933,0.859852,0.0879499,0.156905,0.90543,0.89647
ridge,zsurf_score,42,esm1b,500,0.884494,0.697356,0.868313,0.710177,0.0541289,0.0819716,0.756828,0.719638
ridge,solubility_score,42,esm1b,638,0.962228,0.880654,0.955711,0.874821,0.089666,0.149336,0.912742,0.929395
ridge,zsurf_score,42,esm1b,638,0.884811,0.711351,0.870563,0.72507,0.0555094,0.0804412,0.769881,0.753704
ridge,solubility_score,42,esm1b,650,0.962289,0.881725,0.956281,0.875642,0.0896867,0.148746,0.913953,0.931554
ridge,zsurf_score,42,esm1b,650,0.886325,0.716864,0.873121,0.729355,0.055303,0.0797883,0.773422,0.756883
ridge,solubility_score,42,esm1b,800,0.960951,0.894995,0.954717,0.890562,0.0926885,0.14038,0.916592,0.931519
ridge,zsurf_score,42,esm1b,800,0.880272,0.726859,0.8721,0.739067,0.0564491,0.0785102,0.772489,0.750825
ridge,solubility_score,42,esm1b,1000,0.966689,0.899237,0.961563,0.893332,0.0835235,0.138315,0.936838,0.951578
ridge,zsurf_score,42,esm1b,1000,0.898217,0.733441,0.891188,0.745047,0.0512324,0.0780509,0.821563,0.796176
ridge,solubility_score,42,esm1b,1500,0.956738,0.912502,0.95008,0.907468,0.0939888,0.128329,0.922159,0.923303
ridge,zsurf_score,42,esm1b,1500,0.87463,0.749203,0.8684,0.760818,0.0563943,0.0757206,0.792386,0.76529
ridge,solubility_score,42,esm1b,2000,0.953896,0.916607,0.945395,0.911749,0.0959998,0.125484,0.922416,0.932862
ridge,zsurf_score,42,esm1b,2000,0.872447,0.76167,0.86569,0.776432,0.056195,0.0740491,0.796658,0.763008
ridge,solubility_score,42,esm1b,3000,0.950882,0.923524,0.944274,0.920225,0.0987549,0.12044,0.925307,0.940308
ridge,zsurf_score,42,esm1b,3000,0.86837,0.766955,0.859808,0.781172,0.056535,0.07348,0.822259,0.809745
ridge,solubility_score,42,esm1b,4000,0.951422,0.928116,0.946596,0.922972,0.0979888,0.116934,0.937645,0.946541
ridge,zsurf_score,42,esm1b,4000,0.854076,0.779212,0.850782,0.795189,0.0587706,0.0716091,0.798381,0.786463
ridge,solubility_score,42,esm1b,6000,0.948982,0.931284,0.943841,0.926766,0.100173,0.114385,0.938589,0.949014
ridge,zsurf_score,42,esm1b,6000,0.852677,0.790804,0.850476,0.801861,0.0596226,0.070016,0.822368,0.82148
ridge,solubility_score,42,esm1b,8000,0.948366,0.933733,0.943619,0.929651,0.100546,0.112402,0.939983,0.950577
ridge,zsurf_score,42,esm1b,8000,0.850423,0.796987,0.850676,0.80945,0.0596142,0.0690437,0.825021,0.817439
ridge,solubility_score,42,nanobert,20,1.0,0.245262,1.0,0.250544,8.60116e-05,0.349973,0.999836,0.784471
ridge,zsurf_score,42,nanobert,20,0.799557,0.142555,0.697744,0.136331,0.0885337,0.114012,0.152176,0.100614
ridge,solubility_score,42,nanobert,50,0.996149,0.466157,0.984538,0.463058,0.0237299,0.292958,0.96988,0.764004
ridge,zsurf_score,42,nanobert,50,0.807919,0.335427,0.808307,0.366531,0.0603576,0.108394,0.441275,0.284445
ridge,solubility_score,42,nanobert,100,0.947924,0.682359,0.908059,0.690402,0.0988894,0.229965,0.861641,0.716675
ridge,zsurf_score,42,nanobert,100,0.760076,0.382662,0.771545,0.434075,0.0621195,0.106585,0.495578,0.303618
ridge,solubility_score,42,nanobert,200,0.884249,0.727173,0.859796,0.718382,0.160499,0.21844,0.740746,0.717926
ridge,zsurf_score,42,nanobert,200,0.772167,0.529769,0.75218,0.563153,0.0719596,0.0969494,0.580026,0.509394
ridge,solubility_score,42,nanobert,500,0.886104,0.804309,0.881923,0.794894,0.147935,0.187351,0.846308,0.845288
ridge,zsurf_score,42,nanobert,500,0.763542,0.643769,0.773471,0.670353,0.0730179,0.087439,0.669998,0.633409
ridge,solubility_score,42,nanobert,638,0.883072,0.819865,0.882069,0.811944,0.152422,0.180172,0.850503,0.852788
ridge,zsurf_score,42,nanobert,638,0.762852,0.659603,0.776946,0.681156,0.0753316,0.085884,0.684603,0.652481
ridge,solubility_score,42,nanobert,650,0.885831,0.8221,0.883379,0.814542,0.150987,0.179187,0.853493,0.86261
ridge,zsurf_score,42,nanobert,650,0.765733,0.658695,0.78196,0.679628,0.0751667,0.0859631,0.688117,0.658025
ridge,solubility_score,42,nanobert,800,0.882774,0.817703,0.878792,0.809658,0.155595,0.181159,0.85785,0.867072
ridge,zsurf_score,42,nanobert,800,0.762199,0.671884,0.782655,0.694066,0.0755351,0.0846274,0.692663,0.679664
ridge,solubility_score,42,nanobert,1000,0.871796,0.827052,0.86918,0.817656,0.1589,0.17645,0.852665,0.851405
ridge,zsurf_score,42,nanobert,1000,0.759495,0.688716,0.782739,0.71257,0.0750309,0.0828777,0.697623,0.690015
ridge,solubility_score,42,nanobert,1500,0.858343,0.828002,0.849551,0.816191,0.165118,0.175892,0.817095,0.815656
ridge,zsurf_score,42,nanobert,1500,0.772518,0.700803,0.78974,0.720248,0.0728675,0.0817028,0.751158,0.751062
ridge,solubility_score,42,nanobert,2000,0.856367,0.837598,0.844812,0.828634,0.1643,0.171359,0.845206,0.851637
ridge,zsurf_score,42,nanobert,2000,0.754126,0.708783,0.768423,0.731046,0.0747695,0.0806289,0.713001,0.69158
ridge,solubility_score,42,nanobert,3000,0.858982,0.843927,0.851781,0.836443,0.162808,0.168352,0.850716,0.866089
ridge,zsurf_score,42,nanobert,3000,0.746817,0.716205,0.764491,0.737544,0.0755811,0.0797829,0.71383,0.696946
ridge,solubility_score,42,nanobert,4000,0.862377,0.846077,0.857411,0.837247,0.160979,0.167294,0.855402,0.868579
ridge,zsurf_score,42,nanobert,4000,0.74525,0.724712,0.759372,0.744839,0.0749164,0.0787312,0.73695,0.713378
ridge,solubility_score,42,nanobert,6000,0.863016,0.852702,0.858894,0.845076,0.160405,0.164013,0.857335,0.878143
ridge,zsurf_score,42,nanobert,6000,0.743192,0.732186,0.757817,0.75695,0.0762694,0.0778416,0.721537,0.714022
ridge,solubility_score,42,nanobert,8000,0.862826,0.854694,0.857441,0.84559,0.160194,0.162909,0.858689,0.87546
ridge,zsurf_score,42,nanobert,8000,0.747561,0.735095,0.762635,0.757951,0.0751766,0.0774555,0.742625,0.731104
ridge,solubility_score,42,vhse,20,0.932874,0.136033,0.933835,0.158574,0.15867,0.313298,0.425014,0.19372
ridge,zsurf_score,42,vhse,20,0.939008,0.119464,0.968421,0.196837,0.0608147,0.114368,0.439322,0.210444
ridge,solubility_score,42,vhse,50,1.0,0.282772,1.0,0.308792,9.33205e-06,0.309881,0.999981,0.516854
ridge,zsurf_score,42,vhse,50,0.938904,0.0504838,0.945162,0.168602,0.0487313,0.11875,0.496708,0.308015
ridge,solubility_score,42,vhse,100,1.0,0.482099,1.0,0.46696,1.53719e-05,0.285727,0.999978,0.732609
ridge,zsurf_score,42,vhse,100,0.909702,0.243126,0.916424,0.301169,0.0537997,0.111439,0.466107,0.24732
ridge,solubility_score,42,vhse,200,0.984917,0.581083,0.976952,0.59307,0.0661883,0.261395,0.881693,0.729019
ridge,zsurf_score,42,vhse,200,0.910662,0.314,0.910442,0.360829,0.058832,0.108745,0.558721,0.380925
ridge,solubility_score,42,vhse,500,0.952426,0.740229,0.947288,0.732101,0.106925,0.211084,0.810409,0.730687
ridge,zsurf_score,42,vhse,500,0.888658,0.522084,0.877367,0.565364,0.0585568,0.0977038,0.636613,0.573388
ridge,solubility_score,42,vhse,638,0.910875,0.694478,0.901839,0.743564,0.168777,0.228986,0.59313,0.583504
ridge,zsurf_score,42,vhse,638,0.842711,0.567439,0.838168,0.596663,0.0720846,0.0946651,0.528763,0.480154
ridge,solubility_score,42,vhse,650,0.909739,0.690656,0.90233,0.745623,0.169658,0.229426,0.592265,0.594716
ridge,zsurf_score,42,vhse,650,0.844983,0.570746,0.841791,0.600434,0.0720656,0.0943538,0.529138,0.486489
ridge,solubility_score,42,vhse,800,0.948141,0.801412,0.944935,0.796608,0.111282,0.187624,0.837755,0.807068
ridge,zsurf_score,42,vhse,800,0.866968,0.61292,0.869828,0.642856,0.0631447,0.0902798,0.648193,0.615102
ridge,solubility_score,42,vhse,1000,0.950912,0.812966,0.947687,0.808273,0.102228,0.183757,0.890012,0.874355
ridge,zsurf_score,42,vhse,1000,0.852404,0.623127,0.857084,0.658289,0.0658255,0.0894601,0.617371,0.585121
ridge,solubility_score,42,vhse,1500,0.933769,0.844629,0.926491,0.835043,0.117639,0.167977,0.853701,0.825403
ridge,zsurf_score,42,vhse,1500,0.851493,0.663628,0.850035,0.692212,0.0629855,0.0854706,0.688252,0.674001
ridge,solubility_score,42,vhse,2000,0.925237,0.860437,0.917256,0.849587,0.122465,0.159913,0.859868,0.8397
ridge,zsurf_score,42,vhse,2000,0.843713,0.686026,0.843135,0.713669,0.0629091,0.0831238,0.708191,0.686002
ridge,solubility_score,42,vhse,3000,0.920975,0.875774,0.916615,0.870894,0.124875,0.15139,0.871389,0.865834
ridge,zsurf_score,42,vhse,3000,0.827442,0.720221,0.831891,0.746111,0.0648398,0.0792588,0.722789,0.718942
ridge,solubility_score,42,vhse,4000,0.920104,0.885818,0.916301,0.883526,0.124734,0.145579,0.897641,0.899352
ridge,zsurf_score,42,vhse,4000,0.813617,0.730925,0.821927,0.75266,0.0659725,0.0779691,0.731114,0.726299
ridge,solubility_score,42,vhse,6000,0.917372,0.889097,0.913616,0.88713,0.126485,0.143608,0.900793,0.904074
ridge,zsurf_score,42,vhse,6000,0.807355,0.751169,0.81849,0.773521,0.0675801,0.0754247,0.746844,0.745891
ridge,solubility_score,42,vhse,8000,0.912753,0.8912,0.908908,0.888423,0.129518,0.142322,0.899769,0.907084
ridge,zsurf_score,42,vhse,8000,0.803812,0.756165,0.817795,0.782607,0.0675607,0.0747927,0.754515,0.743069
ridge,solubility_score,42,nanobuilder,20,0.733653,0.138134,0.675188,0.140842,0.232853,0.316958,0.122801,0.09287
ridge,zsurf_score,42,nanobuilder,20,0.683921,0.06797,0.610526,0.0350296,0.0944022,0.114872,0.0886351,0.079778
ridge,solubility_score,42,nanobuilder,50,0.638823,0.0808606,0.582137,0.0719636,0.21718,0.31667,0.307557,0.199338
ridge,zsurf_score,42,nanobuilder,50,0.548355,0.0677862,0.553325,0.0433414,0.0786358,0.116283,0.204392,0.16338
ridge,solubility_score,42,nanobuilder,100,0.586156,0.127992,0.455002,0.111326,0.25698,0.314917,0.305291,0.280352
ridge,zsurf_score,42,nanobuilder,100,0.451503,0.104898,0.471347,0.0717134,0.0841502,0.114192,0.124152,0.0816348
ridge,solubility_score,42,nanobuilder,200,0.446198,0.136734,0.425424,0.129534,0.304651,0.31364,0.203074,0.203801
ridge,zsurf_score,42,nanobuilder,200,0.377098,0.0967734,0.318677,0.0613941,0.102844,0.113928,0.171386,0.14786
ridge,solubility_score,42,nanobuilder,500,0.48638,0.226193,0.485003,0.219532,0.282626,0.308569,0.323847,0.333942
ridge,zsurf_score,42,nanobuilder,500,0.365118,0.195543,0.305764,0.17904,0.105392,0.112133,0.222629,0.200525
ridge,solubility_score,42,nanobuilder,638,0.464061,0.247123,0.443198,0.2312,0.289314,0.307352,0.352451,0.372618
ridge,zsurf_score,42,nanobuilder,638,0.367261,0.220415,0.334835,0.216545,0.108478,0.111536,0.246949,0.23486
ridge,solubility_score,42,nanobuilder,650,0.460743,0.249829,0.440012,0.234973,0.290215,0.307082,0.353034,0.374327
ridge,zsurf_score,42,nanobuilder,650,0.380725,0.224272,0.352809,0.221512,0.108167,0.111444,0.262331,0.249026
ridge,solubility_score,42,nanobuilder,800,0.434889,0.258462,0.416304,0.24366,0.299739,0.305532,0.332466,0.367816
ridge,zsurf_score,42,nanobuilder,800,0.370156,0.229705,0.347791,0.218627,0.108713,0.111232,0.247413,0.240839
ridge,solubility_score,42,nanobuilder,1000,0.438041,0.269927,0.42327,0.25522,0.292032,0.305753,0.377547,0.414088
ridge,zsurf_score,42,nanobuilder,1000,0.387831,0.240318,0.372604,0.233431,0.106345,0.111058,0.297337,0.289452
ridge,solubility_score,42,nanobuilder,1500,0.416149,0.286756,0.411204,0.272593,0.29231,0.301778,0.356731,0.373878
ridge,zsurf_score,42,nanobuilder,1500,0.326157,0.243367,0.313927,0.240001,0.108903,0.110835,0.236519,0.230099
ridge,solubility_score,42,nanobuilder,2000,0.399011,0.285657,0.388811,0.270668,0.292264,0.301223,0.341415,0.351745
ridge,zsurf_score,42,nanobuilder,2000,0.326857,0.248579,0.320345,0.252222,0.107757,0.110665,0.248359,0.240656
ridge,solubility_score,42,nanobuilder,3000,0.389075,0.320664,0.379774,0.308079,0.293205,0.297301,0.346153,0.361565
ridge,zsurf_score,42,nanobuilder,3000,0.328821,0.260921,0.340939,0.275085,0.107392,0.110294,0.272077,0.268634
ridge,solubility_score,42,nanobuilder,4000,0.385421,0.327779,0.382685,0.313983,0.293588,0.296408,0.350476,0.360251
ridge,zsurf_score,42,nanobuilder,4000,0.323838,0.261734,0.341421,0.270344,0.106412,0.110269,0.278796,0.268748
ridge,solubility_score,42,nanobuilder,6000,0.377557,0.325422,0.379812,0.311193,0.294143,0.296688,0.348873,0.358873
ridge,zsurf_score,42,nanobuilder,6000,0.312662,0.268081,0.332506,0.284371,0.108305,0.110075,0.275098,0.270787
ridge,solubility_score,42,nanobuilder,8000,0.386217,0.344805,0.382568,0.334944,0.292357,0.294524,0.368279,0.379335
ridge,zsurf_score,42,nanobuilder,8000,0.319604,0.281616,0.338719,0.292703,0.107263,0.109651,0.302186,0.301455
ridge,solubility_score,42,ablang,20,0.97365,0.344411,0.962406,0.331346,0.167426,0.299241,0.357511,0.210962
ridge,zsurf_score,42,ablang,20,0.962236,0.190353,0.921805,0.175186,0.0706938,0.11279,0.311773,0.220785
ridge,solubility_score,42,ablang,50,0.953645,0.472773,0.929316,0.457736,0.108797,0.276864,0.66121,0.417072
ridge,zsurf_score,42,ablang,50,0.890642,0.391162,0.861801,0.395814,0.0574795,0.107315,0.410959,0.234563
ridge,solubility_score,42,ablang,100,0.975965,0.650096,0.953519,0.619175,0.0727578,0.238818,0.868962,0.695945
ridge,zsurf_score,42,ablang,100,0.900778,0.487447,0.908203,0.500292,0.0452735,0.100799,0.630844,0.373256
ridge,solubility_score,42,ablang,200,0.938307,0.752305,0.919145,0.733963,0.120423,0.207501,0.81667,0.76665
ridge,zsurf_score,42,ablang,200,0.837892,0.525743,0.827293,0.522504,0.0645763,0.0972326,0.599253,0.499092
ridge,solubility_score,42,ablang,500,0.948069,0.793955,0.938777,0.773698,0.102311,0.192321,0.899689,0.87219
ridge,zsurf_score,42,ablang,500,0.838285,0.62915,0.816035,0.630295,0.0635597,0.088805,0.679159,0.630602
ridge,solubility_score,42,ablang,638,0.945414,0.811165,0.937365,0.796116,0.10655,0.185039,0.901577,0.884353
ridge,zsurf_score,42,ablang,638,0.835603,0.636674,0.801573,0.641698,0.0653747,0.0881215,0.702595,0.653326
ridge,solubility_score,42,ablang,650,0.935744,0.812912,0.926562,0.797833,0.116023,0.183415,0.877698,0.859975
ridge,zsurf_score,42,ablang,650,0.833898,0.633716,0.801002,0.639783,0.0657583,0.0884208,0.705146,0.658387
ridge,solubility_score,42,ablang,800,0.932671,0.824286,0.92465,0.810291,0.12056,0.178541,0.8802,0.884808
ridge,zsurf_score,42,ablang,800,0.822248,0.648347,0.79603,0.656009,0.0676887,0.0870554,0.69384,0.67112
ridge,solubility_score,42,ablang,1000,0.916207,0.825787,0.907638,0.812768,0.131709,0.176974,0.848686,0.847531
ridge,zsurf_score,42,ablang,1000,0.826539,0.661527,0.80338,0.661461,0.0657523,0.085852,0.721257,0.701184
ridge,solubility_score,42,ablang,1500,0.904295,0.836078,0.895168,0.824948,0.138055,0.172068,0.849839,0.82766
ridge,zsurf_score,42,ablang,1500,0.807406,0.671824,0.784786,0.670917,0.0684329,0.0846528,0.718313,0.686653
ridge,solubility_score,42,ablang,2000,0.899506,0.84593,0.886897,0.837368,0.139834,0.167284,0.851136,0.830732
ridge,zsurf_score,42,ablang,2000,0.786959,0.684727,0.767247,0.689449,0.0709055,0.0832918,0.693719,0.66755
ridge,solubility_score,42,ablang,3000,0.8963,0.855967,0.887391,0.846984,0.141591,0.1622,0.855278,0.839642
ridge,zsurf_score,42,ablang,3000,0.787127,0.712173,0.777089,0.717572,0.0704167,0.0802182,0.720768,0.697416
ridge,solubility_score,42,ablang,4000,0.894885,0.859359,0.887883,0.853036,0.142099,0.160353,0.871022,0.853977
ridge,zsurf_score,42,ablang,4000,0.778268,0.714544,0.771739,0.717345,0.0708356,0.0799412,0.721278,0.700581
ridge,solubility_score,42,ablang,6000,0.887293,0.86431,0.880412,0.858357,0.14671,0.157807,0.858946,0.846195
ridge,zsurf_score,42,ablang,6000,0.773306,0.728604,0.764428,0.729906,0.0724023,0.0782638,0.730358,0.7162
ridge,solubility_score,42,ablang,8000,0.886645,0.868247,0.880946,0.863281,0.146622,0.155577,0.8718,0.862079
ridge,zsurf_score,42,ablang,8000,0.771722,0.729405,0.768016,0.735222,0.0721001,0.0781582,0.734807,0.721388
ridge,solubility_score,42,antiberty,20,0.916309,0.213063,0.855639,0.219438,0.205335,0.312465,0.217133,0.115066
ridge,zsurf_score,42,antiberty,20,0.904036,0.123287,0.899248,0.136768,0.0857775,0.114583,0.162893,0.106134
ridge,solubility_score,42,antiberty,50,0.911005,0.362608,0.849412,0.357666,0.146253,0.292931,0.526139,0.320449
ridge,zsurf_score,42,antiberty,50,0.797845,0.284356,0.79006,0.303345,0.0722519,0.111807,0.226173,0.144542
ridge,solubility_score,42,antiberty,100,0.965069,0.577761,0.935506,0.562241,0.0855947,0.259859,0.85134,0.72119
ridge,zsurf_score,42,antiberty,100,0.897899,0.365283,0.906343,0.39248,0.0436108,0.107426,0.676914,0.448979
ridge,solubility_score,42,antiberty,200,0.898062,0.660874,0.873709,0.647823,0.158395,0.240323,0.700593,0.61886
ridge,zsurf_score,42,antiberty,200,0.834868,0.500197,0.821142,0.511298,0.0654571,0.0992995,0.586599,0.480432
ridge,solubility_score,42,antiberty,500,0.87735,0.746737,0.867604,0.737727,0.155583,0.209632,0.781959,0.727921
ridge,zsurf_score,42,antiberty,500,0.827098,0.569429,0.813094,0.570574,0.0644428,0.0943672,0.701725,0.640781
ridge,solubility_score,42,antiberty,638,0.8807,0.761183,0.87495,0.752944,0.156036,0.204095,0.794138,0.764202
ridge,zsurf_score,42,antiberty,638,0.816507,0.601387,0.797745,0.60078,0.0679967,0.0916929,0.705682,0.661297
ridge,solubility_score,42,antiberty,650,0.883186,0.765095,0.878796,0.756186,0.154908,0.202685,0.795141,0.768971
ridge,zsurf_score,42,antiberty,650,0.818286,0.610862,0.804345,0.608246,0.0679363,0.0908039,0.706871,0.667351
ridge,solubility_score,42,antiberty,800,0.883015,0.775227,0.874401,0.766181,0.157316,0.198687,0.805763,0.791015
ridge,zsurf_score,42,antiberty,800,0.804622,0.638219,0.794329,0.638343,0.0699717,0.0882031,0.698966,0.68443
ridge,solubility_score,42,antiberty,1000,0.879848,0.788644,0.871517,0.779974,0.154813,0.193103,0.832216,0.818375
ridge,zsurf_score,42,antiberty,1000,0.787152,0.663193,0.778217,0.665539,0.0716622,0.0855426,0.691636,0.678812
ridge,solubility_score,42,antiberty,1500,0.868306,0.810017,0.86149,0.803457,0.160258,0.184051,0.808835,0.792093
ridge,zsurf_score,42,antiberty,1500,0.772636,0.679595,0.757739,0.681183,0.0733436,0.0838228,0.695624,0.679134
ridge,solubility_score,42,antiberty,2000,0.856721,0.813241,0.846507,0.809568,0.164888,0.182582,0.8053,0.793012
ridge,zsurf_score,42,antiberty,2000,0.764197,0.68698,0.749673,0.693557,0.0736611,0.0830218,0.699077,0.684894
ridge,solubility_score,42,antiberty,3000,0.855662,0.823762,0.846815,0.819387,0.165021,0.177815,0.816232,0.810282
ridge,zsurf_score,42,antiberty,3000,0.755314,0.692182,0.747996,0.700529,0.0746083,0.0824685,0.70519,0.70499
